Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2017","2017","%","0.18","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2018","2018","%","0.05","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2019","2019","%","0.26","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2020","2020","%","0.3","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2021","2021","%","0.08","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2022","2022","%","0.09","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6516","Land-use change","2023","2023","%","0.18","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2016","2016","%","0.59","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2017","2017","%","0.51","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2018","2018","%","0.16","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2019","2019","%","0.77","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2020","2020","%","0.91","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2021","2021","%","0.25","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2022","2022","%","0.3","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6516","Land-use change","2023","2023","%","0.55","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2016","2016","t CO2eq/cap","0.13","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2017","2017","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2018","2018","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2019","2019","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2020","2020","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2021","2021","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2022","2022","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6516","Land-use change","2023","2023","t CO2eq/cap","0.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2016","2016","%","16.22","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2017","2017","%","16.5","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2018","2018","%","15.92","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2019","2019","%","15.87","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2020","2020","%","16.15","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2021","2021","%","15.58","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2022","2022","%","15.44","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2023","2023","%","14.44","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2016","2016","%","9.36","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2017","2017","%","9.58","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2018","2018","%","8.72","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2019","2019","%","8.7","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2020","2020","%","8.74","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2021","2021","%","8.3","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2022","2022","%","8.43","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6517","Pre- and post-production","2023","2023","%","7.23","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2016","2016","%","42.98","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2017","2017","%","42.58","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2018","2018","%","42.63","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2019","2019","%","42.07","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2020","2020","%","41.6","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2021","2021","%","41.68","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2022","2022","%","41.24","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6517","Pre- and post-production","2023","2023","%","40.71","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2016","2016","%","3.78","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2017","2017","%","3.71","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2018","2018","%","3.86","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2019","2019","%","3.83","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2020","2020","%","3.59","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2021","2021","%","3.71","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2022","2022","%","4.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7266","Emissions Share (N2O)","6517","Pre- and post-production","2023","2023","%","3.87","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2016","2016","%","32.89","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2017","2017","%","32.18","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2018","2018","%","32.25","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2019","2019","%","31.95","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2020","2020","%","31.77","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2021","2021","%","31.72","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2022","2022","%","29.87","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7179","Emissions Share (CO2eq) (AR5) (F-gases)","6517","Pre- and post-production","2023","2023","%","28.35","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2016","2016","t CO2eq/cap","0.93","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2017","2017","t CO2eq/cap","0.92","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2018","2018","t CO2eq/cap","0.88","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2019","2019","t CO2eq/cap","0.88","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2020","2020","t CO2eq/cap","0.85","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2021","2021","t CO2eq/cap","0.85","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2022","2022","t CO2eq/cap","0.87","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7279","Emissions per capita","6517","Pre- and post-production","2023","2023","t CO2eq/cap","0.82","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2016","2016","%","34.91","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2017","2017","%","35.74","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2018","2018","%","35.14","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2019","2019","%","35.12","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2020","2020","%","35.89","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2021","2021","%","34.29","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2022","2022","%","33.9","E","Estimated value"
"EM","Emissions indicators","484","Mexico","726313","Emissions Share (CO2eq) (AR5)","6518","Agrifood systems","2023","2023","%","33.1","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2016","2016","%","15.34","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2017","2017","%","15.81","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2018","2018","%","15.05","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2019","2019","%","14.95","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2020","2020","%","14.73","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2021","2021","%","13.78","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2022","2022","%","14.38","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7264","Emissions Share (CO2)","6518","Agrifood systems","2023","2023","%","13.14","E","Estimated value"
"EM","Emissions indicators","484","Mexico","7265","Emissions Share (CH4)","6518","Agrifood systems","2016","2016","%","90.3","E","Estimated value"
