Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2021","2021","7012","December","LCU","2221.3","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7021","Annual value","LCU","1974.2","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7001","January","LCU","1972.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7007","July","LCU","2274.1","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7008","August","LCU","1951","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7009","September","LCU","2003.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7010","October","LCU","2182.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7011","November","LCU","2352.2","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2022","2022","7012","December","LCU","2329.1","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7021","Annual value","LCU","1764.8","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7001","January","LCU","1881.5","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7007","July","LCU","2316.1","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7008","August","LCU","1529.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7009","September","LCU","1709.9","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7010","October","LCU","1961.8","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7011","November","LCU","2565.6","A","Official figure"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01355.01","Blueberries","2023","2023","7012","December","LCU","2476.2","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2016","2016","7021","Annual value","SLC","1214.2","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2017","2017","7021","Annual value","SLC","1360.9","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2018","2018","7021","Annual value","SLC","1676.4","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2019","2019","7021","Annual value","SLC","1727.4","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2020","2020","7021","Annual value","SLC","1932.5","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2021","2021","7021","Annual value","SLC","2172.8","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2022","2022","7021","Annual value","SLC","1974.2","A","Official figure"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01355.01","Blueberries","2023","2023","7021","Annual value","SLC","1764.8","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2016","2016","7021","Annual value","USD","916.1","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2017","2017","7021","Annual value","USD","1048.7","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2018","2018","7021","Annual value","USD","1293.8","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2019","2019","7021","Annual value","USD","1301.9","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2020","2020","7021","Annual value","USD","1441","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2021","2021","7021","Annual value","USD","1732.9","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2022","2022","7021","Annual value","USD","1516.8","A","Official figure"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01355.01","Blueberries","2023","2023","7021","Annual value","USD","1307.3","A","Official figure"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2016","2016","7021","Annual value","","81.97","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2017","2017","7021","Annual value","","91.88","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2018","2018","7021","Annual value","","113.19","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2019","2019","7021","Annual value","","116.63","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2020","2020","7021","Annual value","","130.48","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2021","2021","7021","Annual value","","146.7","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2022","2022","7021","Annual value","","133.29","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01355.01","Blueberries","2023","2023","7021","Annual value","","119.15","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2016","2016","7021","Annual value","LCU","700.4","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2017","2017","7021","Annual value","LCU","613.1","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2018","2018","7021","Annual value","LCU","507.8","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2019","2019","7021","Annual value","LCU","509.7","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2020","2020","7021","Annual value","LCU","442.9","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2021","2021","7021","Annual value","LCU","448.6","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2022","2022","7021","Annual value","LCU","409.2","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5530","Producer Price (LCU/tonne)","01702","Broad beans and horse beans, dry","2023","2023","7021","Annual value","LCU","407.5","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2016","2016","7021","Annual value","SLC","700.4","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2017","2017","7021","Annual value","SLC","613.1","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2018","2018","7021","Annual value","SLC","507.8","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2019","2019","7021","Annual value","SLC","509.7","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2020","2020","7021","Annual value","SLC","442.9","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2021","2021","7021","Annual value","SLC","448.6","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2022","2022","7021","Annual value","SLC","409.2","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5531","Producer Price (SLC/tonne)","01702","Broad beans and horse beans, dry","2023","2023","7021","Annual value","SLC","407.5","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2016","2016","7021","Annual value","USD","528.4","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2017","2017","7021","Annual value","USD","472.4","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2018","2018","7021","Annual value","USD","391.9","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2019","2019","7021","Annual value","USD","384.2","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2020","2020","7021","Annual value","USD","330.2","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2021","2021","7021","Annual value","USD","357.8","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2022","2022","7021","Annual value","USD","314.4","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5532","Producer Price (USD/tonne)","01702","Broad beans and horse beans, dry","2023","2023","7021","Annual value","USD","301.9","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2016","2016","7021","Annual value","","117.56","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2017","2017","7021","Annual value","","102.9","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2018","2018","7021","Annual value","","85.22","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2019","2019","7021","Annual value","","85.56","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2020","2020","7021","Annual value","","74.34","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2021","2021","7021","Annual value","","75.29","I","Value imputed by a receiving agency"
"PP","Producer Prices","124","Canada","5539","Producer Price Index (2014-2016 = 100)","01702","Broad beans and horse beans, dry","2022","2022","7021","Annual value","","68.68","I","Value imputed by a receiving agency"
