Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","484","Mexico","5510","Production","01243","Broad beans and horse beans, green","2020","2020","t","82536.74","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01243","Broad beans and horse beans, green","2021","2021","ha","12897","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01243","Broad beans and horse beans, green","2021","2021","kg/ha","6391.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01243","Broad beans and horse beans, green","2021","2021","t","82423.94","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01243","Broad beans and horse beans, green","2022","2022","ha","9436","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01243","Broad beans and horse beans, green","2022","2022","kg/ha","6558.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","61883.15","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01243","Broad beans and horse beans, green","2023","2023","ha","10081","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01243","Broad beans and horse beans, green","2023","2023","kg/ha","6842.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01243","Broad beans and horse beans, green","2023","2023","t","68974.86","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2016","2016","t","22200.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2017","2017","t","22525.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2018","2018","t","22982.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2019","2019","t","23821.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2020","2020","t","24001.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2021","2021","t","25277.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22241.01","Butter of cow milk","2022","2022","t","25773.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2016","2016","t","4925.83","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2017","2017","t","4988.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2018","2018","t","5162.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2019","2019","t","4866.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2020","2020","t","4290.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2021","2021","t","4433.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","22230.04","Buttermilk, dry","2022","2022","t","4448.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2016","2016","ha","6964","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2016","2016","kg/ha","32788.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2016","2016","t","228336.03","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2017","2017","ha","6869","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2017","2017","kg/ha","34578.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2017","2017","t","237505.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2018","2018","ha","6181","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2018","2018","kg/ha","34750.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2018","2018","t","214801.95","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2019","2019","ha","6115","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2019","2019","kg/ha","33358.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2019","2019","t","203986.21","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2020","2020","ha","7278","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2020","2020","kg/ha","33610.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2020","2020","t","244606.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2021","2021","ha","6981","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2021","2021","kg/ha","33879.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2021","2021","t","236505.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2022","2022","ha","6030","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2022","2022","kg/ha","34024.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2022","2022","t","205167.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01212","Cabbages","2023","2023","ha","6654","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01212","Cabbages","2023","2023","kg/ha","34165.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01212","Cabbages","2023","2023","t","227321.92","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2016","2016","ha","2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2016","2016","kg/ha","500","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2016","2016","t","1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2017","2017","ha","2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2017","2017","kg/ha","1290","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2017","2017","t","2.58","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2018","2018","ha","1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2018","2018","kg/ha","740","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2018","2018","t","0.37","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2019","2019","ha","1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2019","2019","kg/ha","1300","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2019","2019","t","1.82","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2020","2020","ha","2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2020","2020","kg/ha","1269.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2020","2020","t","2.45","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2021","2021","ha","2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2021","2021","kg/ha","1269.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2021","2021","t","2.45","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2022","2022","ha","2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2022","2022","kg/ha","1600","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2022","2022","t","3.28","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01195","Canary seed","2023","2023","ha","2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01195","Canary seed","2023","2023","kg/ha","1429.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01195","Canary seed","2023","2023","t","2.93","A","Official figure",""
