Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2016","2016","6209","Value","mg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2017","2017","6209","Value","mg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2018","2018","6209","Value","mg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2019","2019","6209","Value","mg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2020","2020","6209","Value","mg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2021","2021","6209","Value","mg/cap/d","4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2022","2022","6209","Value","mg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4012","Phosphorus supply","2023","2023","6209","Value","mg/cap/d","5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2016","2016","6209","Value","mg/cap/d","7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2017","2017","6209","Value","mg/cap/d","7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2018","2018","6209","Value","mg/cap/d","6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2019","2019","6209","Value","mg/cap/d","7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2020","2020","6209","Value","mg/cap/d","8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2021","2021","6209","Value","mg/cap/d","7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2022","2022","6209","Value","mg/cap/d","7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4013","Potassium supply","2023","2023","6209","Value","mg/cap/d","7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2016","2016","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2017","2017","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2018","2018","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2019","2019","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2020","2020","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2021","2021","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2022","2022","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4021","Thiamin supply","2023","2023","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2016","2016","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2017","2017","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2018","2018","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2019","2019","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2020","2020","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2021","2021","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2022","2022","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4022","Riboflavin supply","2023","2023","6209","Value","mg/cap/d","0.02","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2016","2016","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2017","2017","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2018","2018","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2019","2019","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2020","2020","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2021","2021","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2022","2022","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG15","Foods for particular nutritional uses","4029","Vitamin C supply","2023","2023","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2016","2016","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2017","2017","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2018","2018","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2019","2019","6123","Value","g/cap/d","1.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2020","2020","6123","Value","g/cap/d","1.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2021","2021","6123","Value","g/cap/d","1.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2022","2022","6123","Value","g/cap/d","1.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4004","Protein supply","2023","2023","6123","Value","g/cap/d","1.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4005","Fat supply","2016","2016","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4005","Fat supply","2017","2017","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4005","Fat supply","2018","2018","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4005","Fat supply","2019","2019","6123","Value","g/cap/d","0.2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","124","Canada","FG20","Miscellaneous","4005","Fat supply","2020","2020","6123","Value","g/cap/d","0.3","E","Estimated value",""
