Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","84.01","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","78.52","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","76.82","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","86.57","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","82.8","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","42.01","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","40.57","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","42.39","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","52.08","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","47.69","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","45.37","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","44.88","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21100","Employment in agriculture by status of employment, employees","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","46.43","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21107","Employment in agriculture by status of employment, self-employed","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","167.41","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21107","Employment in agriculture by status of employment, self-employed","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","165.12","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21107","Employment in agriculture by status of employment, self-employed","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","160.3","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21107","Employment in agriculture by status of employment, self-employed","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","157.99","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21107","Employment in agriculture by status of employment, self-employed","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","153.58","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","124","Canada","21107","Employment in agriculture by status of employment, self-employed","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","136.35","X","Figure from external organization","Nonstandard economic activity: Excluding fishing | Nonstandard economic activity: Excluding forestry Repository: ILO-STATISTICS - Micro data processing"
